age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
32,4,0,3,1,2976,0,1,2,5,6,783,1,175,5,1,1
30,7,2,3,1,726,0,1,2,16,7,39,1,342,3,1,0
59,5,0,3,1,185,1,1,2,4,6,283,1,-1,0,0,0
61,6,0,3,1,1332,1,1,2,12,10,156,1,-1,0,0,1
60,10,0,1,1,1853,1,1,2,10,6,234,1,183,1,3,1
58,7,0,3,1,0,1,1,2,14,9,358,2,-1,0,0,1
51,1,0,0,1,2095,0,0,2,2,6,438,4,-1,0,0,0
39,1,0,0,1,186,0,1,0,16,0,208,3,-1,0,0,0
35,4,2,1,1,1693,0,1,2,10,6,515,1,-1,0,0,1
33,4,0,1,1,557,1,1,2,4,0,367,1,-1,0,0,1
31,3,2,1,1,205,0,1,2,15,7,465,1,-1,0,0,0
28,1,0,1,1,-470,0,1,2,7,0,275,2,-1,0,0,0
34,7,0,3,1,0,0,0,2,10,1,129,1,-1,0,0,0
49,4,0,0,1,486,1,1,1,7,1,229,5,-1,0,0,0
21,11,2,1,1,123,1,1,1,12,6,379,5,93,2,3,1
54,6,0,1,1,865,0,1,2,17,3,71,1,-1,0,0,0
58,6,0,1,1,826,1,1,0,12,4,885,1,-1,0,0,1
42,7,0,3,1,-671,1,1,2,28,5,80,2,-1,0,0,0
28,11,2,1,1,1925,1,1,2,25,3,487,1,97,2,1,1
23,6,2,3,1,897,0,1,2,8,6,190,2,280,8,1,1
55,6,0,1,1,512,1,1,2,18,5,115,4,-1,0,0,0
44,1,2,0,1,0,0,1,2,24,1,184,1,-1,0,0,0
47,1,0,1,1,1730,0,1,2,30,7,231,1,-1,0,0,1
29,6,1,1,1,-254,0,1,2,14,0,406,2,-1,0,0,1
58,7,0,3,1,3864,0,1,2,15,1,815,4,-1,0,0,1
43,7,1,3,1,2367,1,1,2,22,9,83,1,113,3,3,1
42,3,0,1,1,508,0,1,0,30,0,70,1,-1,0,0,0
71,10,1,2,1,392,1,1,1,7,1,276,2,-1,0,0,1
30,1,2,1,1,1598,0,1,2,10,1,634,1,-1,0,0,1
36,2,0,1,1,2880,1,1,0,12,4,283,1,-1,0,0,0
52,1,1,0,1,196,0,1,0,7,0,119,3,-1,0,0,0
51,2,1,3,1,1613,1,1,2,4,5,870,1,-1,0,0,1
36,7,0,3,1,203,1,1,2,29,8,139,1,-1,0,0,1
58,4,0,1,1,1463,0,1,2,12,5,110,3,-1,0,0,0
36,7,0,3,1,-92,1,0,2,18,3,196,3,-1,0,0,0
59,3,2,1,1,739,1,1,2,14,2,408,1,-1,0,0,1
51,4,0,3,1,1347,0,0,2,10,6,160,1,243,1,1,1
49,7,1,3,1,914,1,1,2,4,5,185,1,-1,0,0,1
36,4,0,1,1,2473,1,1,2,28,5,965,4,-1,0,0,1
40,8,0,3,1,2430,1,1,2,24,5,87,2,-1,0,0,0
31,1,2,1,1,228,1,1,2,6,5,744,1,88,4,2,1
34,7,2,3,1,1494,0,1,2,18,3,596,1,182,1,2,1
29,4,2,1,1,3466,1,1,2,21,7,274,1,-1,0,0,1
39,4,0,1,1,2266,1,1,2,22,0,86,1,93,4,3,0
42,3,0,1,1,1376,0,1,2,2,4,271,2,92,4,3,1
45,9,0,2,1,2834,1,1,2,4,5,112,1,-1,0,0,0
31,7,2,3,0,-365,0,1,0,30,0,319,6,-1,0,0,0
24,11,2,0,1,1235,1,1,2,14,1,334,4,93,6,2,1
40,8,1,1,1,1694,1,1,2,12,5,473,6,-1,0,0,1
24,11,2,3,1,3415,1,1,2,27,7,97,1,-1,0,0,1
57,7,1,2,1,0,1,1,0,13,0,95,1,-1,0,0,0
26,8,0,1,1,285,0,1,2,6,0,265,2,342,2,1,0
39,7,2,3,1,633,1,1,2,19,3,105,2,133,3,1,0
43,3,1,1,1,130,0,1,0,8,0,193,1,-1,0,0,0
65,10,0,0,1,1760,1,1,2,18,5,855,4,-1,0,0,1
45,3,0,0,1,2406,0,0,2,20,7,108,2,-1,0,0,0
46,4,0,1,1,1353,1,1,2,18,5,528,5,-1,0,0,1
36,7,1,3,1,563,1,1,0,20,4,10,4,-1,0,0,0
49,3,2,0,1,114,0,1,0,7,0,99,2,-1,0,0,0
27,4,2,1,1,1842,0,0,2,18,0,687,2,300,1,1,0
49,1,0,1,1,-454,0,1,2,14,0,558,1,-1,0,0,1
30,7,2,3,1,2708,1,1,2,19,3,479,1,-1,0,0,0
52,6,0,0,1,813,1,0,2,5,5,113,2,-1,0,0,0
37,1,0,1,1,0,0,1,2,2,7,473,1,-1,0,0,0
32,1,2,0,1,180,0,1,2,13,0,804,1,-1,0,0,0
28,7,2,3,1,3796,1,1,2,8,1,315,2,-1,0,0,1
35,1,0,0,1,602,0,1,2,14,0,467,6,-1,0,0,0
33,4,2,3,1,1636,0,1,2,27,6,165,1,-1,0,0,1
38,0,0,2,1,259,1,1,2,18,3,63,1,-1,0,0,0
31,5,0,1,1,581,0,1,2,13,8,845,1,152,6,1,0
37,7,0,3,1,3723,1,1,2,22,0,354,1,-1,0,0,1
34,1,1,2,1,172,1,1,2,15,4,177,1,-1,0,0,1
35,4,0,1,1,518,0,1,2,30,7,616,1,-1,0,0,1
32,1,2,1,1,-84,0,1,2,11,0,426,1,-1,0,0,0
52,4,1,1,1,511,1,0,2,20,5,98,4,-1,0,0,0
47,10,0,1,1,-71,0,1,2,11,5,293,5,-1,0,0,0
29,4,0,3,1,1489,0,1,0,28,0,430,1,-1,0,0,0
31,4,0,1,1,477,1,1,2,30,7,146,1,-1,0,0,0
39,7,0,3,1,0,0,1,2,11,0,112,1,-1,0,0,0
39,7,0,3,1,22,0,1,0,2,4,493,1,-1,0,0,0
32,3,2,1,1,133,1,1,2,15,7,171,1,-1,0,0,1
41,1,0,1,1,213,0,1,0,8,0,10,2,-1,0,0,0
44,4,0,1,1,1139,0,1,2,30,2,64,1,-1,0,0,0
40,7,0,1,1,754,1,0,2,6,7,635,1,-1,0,0,1
28,1,2,1,1,1735,0,1,2,20,7,89,1,-1,0,0,0
35,4,1,1,1,2047,0,1,2,1,8,66,1,-1,0,0,0
34,2,1,0,1,46,0,1,1,11,1,31,2,-1,0,0,0
41,5,0,3,1,231,1,1,2,7,5,352,2,-1,0,0,1
57,4,0,2,1,1617,0,1,0,7,0,96,2,-1,0,0,0
36,7,0,3,1,495,1,1,2,14,4,187,1,94,9,3,1
46,8,1,1,1,3354,0,1,2,19,3,522,1,174,1,3,1
70,10,1,0,1,482,1,1,1,14,2,372,1,196,2,3,1
39,1,0,0,1,398,0,1,2,12,0,256,1,-1,0,0,0
25,3,2,1,1,162,0,1,2,1,9,531,2,-1,0,0,1
34,1,0,1,1,320,0,1,2,12,3,413,1,92,3,3,1
51,7,1,3,1,-2282,0,0,2,14,1,301,6,-1,0,0,0
50,6,2,1,1,26,1,0,1,24,1,179,4,-1,0,0,0
23,11,2,1,1,0,1,1,2,7,5,217,1,99,7,3,1
24,1,0,1,1,1222,0,1,2,20,7,369,1,-1,0,0,0
58,5,1,3,1,1382,1,1,0,9,4,700,1,-1,0,0,1
36,4,0,1,1,1368,1,1,2,1,4,516,1,292,5,1,1
71,10,1,0,1,1729,1,1,2,17,3,456,2,-1,0,0,1
32,1,1,2,1,291,0,0,0,27,4,120,6,-1,0,0,0
29,11,2,1,1,110,0,1,0,7,0,169,3,-1,0,0,0
35,3,1,1,1,-718,0,1,2,21,3,47,1,-1,0,0,0
32,4,2,3,1,696,1,0,2,13,5,101,4,105,4,1,0
35,4,2,1,1,183,1,1,2,23,8,281,1,52,4,1,1
41,7,1,3,1,1401,1,1,0,16,4,110,4,-1,0,0,0
49,7,0,3,1,271,0,1,2,5,6,18,6,-1,0,0,0
26,3,2,1,1,335,1,1,1,29,2,393,2,-1,0,0,0
55,4,0,3,1,11,1,1,2,21,5,588,2,-1,0,0,0
38,4,0,1,1,1919,1,1,2,4,5,846,1,-1,0,0,1
40,1,0,0,1,-322,0,0,0,6,0,144,1,-1,0,0,0
43,1,0,0,1,56,1,1,2,12,0,365,2,-1,0,0,0
26,11,2,1,1,502,0,1,1,7,0,82,1,-1,0,0,0
35,7,2,3,1,0,1,0,2,14,5,370,4,-1,0,0,0
30,4,2,1,1,120,0,1,2,18,0,74,1,-1,0,0,0
25,6,2,1,1,507,0,1,2,15,0,832,1,367,3,1,1
40,1,2,0,1,1530,0,1,2,20,7,8,3,315,1,1,0
55,4,0,3,1,169,1,0,2,5,5,618,2,-1,0,0,1
30,4,0,1,1,4,0,1,2,8,0,17,5,-1,0,0,0
31,7,0,3,1,2603,0,1,2,11,6,280,4,-1,0,0,1
48,4,0,1,1,606,0,1,2,19,5,231,4,-1,0,0,0
58,3,0,1,1,-37,1,0,1,6,6,150,2,205,6,1,0
31,1,0,1,1,1131,0,0,2,15,7,126,1,148,6,1,0
46,1,0,1,1,624,0,1,2,16,7,201,1,-1,0,0,0
33,1,2,1,1,-14,0,1,2,14,0,223,2,-1,0,0,0
47,7,2,3,1,86,1,1,2,5,5,253,1,97,4,3,1
36,3,2,1,1,528,1,1,2,3,6,225,2,-1,0,0,0
54,7,0,3,1,588,1,1,2,13,5,327,1,-1,0,0,0
54,7,0,3,1,-1415,0,0,2,17,3,135,1,-1,0,0,0
28,5,0,1,1,123,1,0,1,22,8,313,1,-1,0,0,1
45,7,0,3,1,506,1,1,2,23,7,229,2,-1,0,0,1
39,4,0,1,1,834,0,0,2,20,7,390,1,-1,0,0,0
41,1,0,1,1,1020,0,1,0,29,0,276,1,-1,0,0,0
39,7,0,3,1,710,0,1,2,11,1,211,2,-1,0,0,0
36,7,0,3,1,393,0,1,2,30,7,555,2,-1,0,0,1
62,10,0,1,1,569,1,1,2,3,5,187,2,180,6,3,1
26,4,2,1,1,-211,0,1,0,23,0,164,3,-1,0,0,0
49,1,0,1,1,90,0,1,0,7,0,127,1,-1,0,0,0
34,7,0,3,1,3696,1,1,2,8,7,758,2,160,5,2,1
25,11,2,1,1,486,1,1,2,13,9,273,3,199,4,1,1
33,7,0,1,1,67,0,0,0,23,0,316,4,-1,0,0,0
39,4,0,1,1,130,1,1,2,8,1,202,2,-1,0,0,0
42,6,2,1,1,-247,0,0,1,21,8,519,1,166,1,2,1
52,1,0,0,1,1409,0,1,0,19,4,224,1,-1,0,0,0
37,1,2,2,1,217,1,1,2,23,9,272,2,-1,0,0,1
38,6,0,1,1,215,0,0,0,6,4,173,2,-1,0,0,0
31,7,2,3,1,98,1,1,2,11,5,69,2,-1,0,0,0
43,5,0,3,1,3003,1,1,2,8,5,358,3,-1,0,0,0
54,4,0,1,1,0,1,1,1,16,3,986,1,94,8,1,0
28,7,2,3,1,385,1,0,2,9,6,79,4,193,7,1,0
52,7,0,3,1,1158,1,1,2,27,5,57,4,-1,0,0,0
33,6,0,3,1,79,0,1,2,22,8,249,2,335,2,1,1
52,6,2,2,1,2227,1,1,2,24,6,242,2,-1,0,0,1
61,10,0,0,1,56,1,1,2,7,9,288,3,-1,0,0,1
44,7,0,3,1,1791,1,1,1,12,5,201,1,182,2,3,1
47,4,0,1,1,335,1,1,2,17,6,226,1,-1,0,0,1
47,3,0,1,1,311,0,0,2,12,0,238,1,301,3,1,0
40,7,0,1,1,106,1,1,0,17,4,676,2,-1,0,0,1
54,4,1,1,1,2156,0,1,2,30,7,258,1,86,5,3,1
65,10,0,0,1,343,1,1,1,5,6,159,2,-1,0,0,0
31,7,2,3,1,1761,0,1,1,29,1,332,3,440,3,1,1
30,1,0,1,1,501,0,0,2,20,3,994,1,177,1,1,1
37,1,0,1,1,140,0,0,2,7,0,490,1,-1,0,0,0
48,7,0,3,1,3842,1,1,2,1,4,215,2,-1,0,0,1
24,4,2,1,1,403,1,1,0,17,4,247,1,-1,0,0,1
55,0,1,0,1,29,1,1,0,16,4,500,1,-1,0,0,0
36,7,1,3,1,102,0,1,2,14,7,114,1,-1,0,0,0
59,1,1,1,1,0,1,0,2,15,1,237,4,-1,0,0,0
28,4,2,1,1,2034,0,1,0,21,0,196,1,-1,0,0,0
49,1,0,1,1,1730,0,1,2,4,5,605,2,92,4,3,1
31,11,2,3,1,307,1,1,2,20,3,597,2,-1,0,0,0
42,0,1,1,1,335,0,1,2,12,0,580,1,-1,0,0,1
24,4,2,1,1,-126,0,0,0,13,0,382,2,-1,0,0,0
41,6,2,1,1,1020,0,1,0,19,0,882,1,-1,0,0,1
30,7,2,3,1,2766,0,0,2,20,3,244,1,-1,0,0,0
57,7,0,3,1,256,1,1,2,6,10,227,1,-1,0,0,1
53,7,2,3,1,1074,0,1,0,15,0,523,2,-1,0,0,0
28,7,2,3,1,957,1,1,2,25,0,915,2,-1,0,0,1
44,4,1,1,1,14,1,1,2,13,3,167,1,92,1,3,1
36,4,1,1,1,3296,0,1,2,17,3,130,1,-1,0,0,0
40,1,2,1,1,3,1,1,2,19,3,998,1,-1,0,0,1
35,4,2,3,1,122,1,1,2,20,7,49,5,328,5,1,0
36,6,0,1,1,465,0,1,0,20,0,160,1,-1,0,0,0
41,3,1,1,1,727,0,1,2,11,0,246,1,-1,0,0,0
47,1,0,1,1,3715,1,1,2,12,6,171,2,182,4,2,1
40,7,0,3,1,16,1,0,2,9,6,47,4,-1,0,0,0
31,7,0,3,1,83,1,1,2,29,2,300,1,-1,0,0,0
57,7,0,0,1,2538,1,0,1,17,1,485,2,-1,0,0,0
28,3,2,1,1,60,1,0,2,29,2,248,1,-1,0,0,0
44,1,0,0,1,2791,1,1,0,18,4,335,1,-1,0,0,0
33,3,0,1,1,22,0,1,0,5,0,71,1,-1,0,0,0
33,4,0,3,1,599,0,1,2,29,5,461,2,-1,0,0,0
42,1,0,0,1,-181,0,1,0,15,0,297,3,-1,0,0,0
52,10,1,3,1,-309,0,1,0,19,4,500,2,-1,0,0,1
55,7,0,2,1,1504,0,1,2,22,0,338,2,-1,0,0,1
35,7,0,3,1,1510,0,1,0,9,0,61,1,-1,0,0,0
30,3,0,3,1,81,1,1,2,22,7,145,1,-1,0,0,1
38,7,0,3,1,-558,0,1,2,21,1,533,1,-1,0,0,0
33,11,2,2,1,1170,1,1,2,30,7,352,1,-1,0,0,1
54,6,0,1,1,0,1,1,2,27,2,565,1,-1,0,0,1
56,1,1,0,1,8,0,1,0,5,0,157,2,-1,0,0,0
30,7,2,3,1,297,1,1,2,8,3,188,1,-1,0,0,1
45,8,2,1,1,33,1,1,2,5,6,437,1,-1,0,0,0
44,4,0,3,1,1818,0,0,2,30,7,247,1,-1,0,0,0
51,1,0,0,1,3754,1,0,2,13,5,202,3,-1,0,0,0
31,4,2,3,1,424,1,1,2,29,2,106,1,161,2,1,0
34,8,0,0,1,309,1,1,2,5,6,578,1,-1,0,0,1
42,4,1,1,1,248,1,1,2,19,5,163,4,-1,0,0,0
54,7,0,3,1,313,0,1,0,5,0,83,2,-1,0,0,0
47,4,2,1,1,736,1,1,2,29,1,212,2,-1,0,0,0
28,7,2,3,1,3611,1,1,2,26,6,141,2,-1,0,0,1
51,2,0,2,1,174,1,1,1,29,1,308,3,-1,0,0,0
34,2,0,1,1,0,0,1,0,30,8,154,1,-1,0,0,1
28,7,2,3,1,730,0,1,2,3,10,631,1,-1,0,0,1
28,11,2,1,1,28,1,1,2,29,2,220,2,-1,0,0,0
20,11,2,2,1,755,1,1,2,29,11,284,1,-1,0,0,1
59,8,0,1,1,1047,1,1,2,18,6,83,3,-1,0,0,1
35,9,0,0,1,634,1,1,2,7,1,185,2,-1,0,0,0
33,7,1,3,1,387,1,1,2,6,6,17,5,-1,0,0,0
51,4,0,1,1,371,0,0,2,21,8,287,1,-1,0,0,1
33,7,2,3,1,3161,0,1,2,2,7,313,3,-1,0,0,1
54,7,0,1,1,2693,1,1,2,22,10,222,1,188,6,2,1
40,3,0,0,1,1082,0,1,0,30,0,854,2,-1,0,0,1
46,3,0,1,1,0,1,1,2,18,5,74,4,-1,0,0,0
31,4,2,3,1,2744,0,1,2,8,5,309,2,-1,0,0,0
32,4,0,1,1,557,0,1,2,6,0,91,2,-1,0,0,0
29,4,1,1,1,124,1,1,0,27,0,125,1,-1,0,0,0
32,1,0,0,1,494,0,1,0,26,0,252,2,-1,0,0,0
56,10,0,1,1,415,1,1,2,22,5,158,2,-1,0,0,0
54,2,0,1,1,962,0,1,2,29,8,288,3,-1,0,0,1
40,7,1,3,1,290,0,1,0,27,0,184,1,-1,0,0,0
41,3,0,2,1,88,0,1,2,11,0,105,1,336,2,1,0
24,4,2,1,1,726,1,1,2,8,9,445,2,-1,0,0,1
30,1,0,0,1,35,0,1,2,11,1,366,2,-1,0,0,0
29,7,2,3,1,1170,1,1,2,20,7,453,1,-1,0,0,1
27,6,1,1,1,451,0,1,2,16,1,652,1,-1,0,0,1
45,1,0,0,1,804,0,1,0,16,0,528,1,-1,0,0,1
51,6,1,1,1,340,0,1,0,8,0,186,1,-1,0,0,0
34,4,2,1,1,559,1,1,2,22,5,259,2,-1,0,0,0
32,1,0,1,1,1,0,1,0,8,0,102,1,-1,0,0,0
36,6,0,1,1,542,0,1,0,18,4,604,6,-1,0,0,0
32,1,0,1,1,-325,0,0,0,21,0,171,1,-1,0,0,0
27,3,0,1,1,221,1,0,2,7,1,554,1,-1,0,0,0
37,4,2,1,1,2442,1,1,2,16,6,91,3,-1,0,0,1
27,7,2,3,1,390,1,1,2,9,6,120,2,104,2,1,1
71,10,0,0,1,2988,1,1,1,17,7,130,1,-1,0,0,1
29,5,2,3,1,655,1,1,2,23,10,273,1,-1,0,0,1
49,4,0,1,1,3144,1,1,2,31,1,349,2,-1,0,0,0
44,6,1,1,1,-43,0,0,2,20,7,206,1,-1,0,0,0
27,4,2,3,1,501,1,0,1,30,2,370,4,-1,0,0,0
58,7,0,1,1,407,0,1,2,29,1,145,2,-1,0,0,0
38,7,0,0,1,1365,0,1,0,5,4,224,1,-1,0,0,0
34,7,0,3,1,0,1,1,2,6,5,139,2,-1,0,0,0
39,4,1,1,1,902,0,1,2,10,6,691,2,180,5,1,1
59,10,1,0,1,81,0,1,0,5,0,107,1,-1,0,0,0
31,6,2,1,1,3950,0,1,2,21,3,529,1,-1,0,0,1
63,10,2,3,1,791,1,1,2,21,8,212,2,-1,0,0,1
58,1,0,1,1,25,1,1,0,9,4,486,3,-1,0,0,1
40,1,0,0,1,1841,0,1,2,15,0,880,4,-1,0,0,1
52,3,0,1,1,659,1,1,2,27,8,113,1,-1,0,0,1
33,4,1,1,1,464,1,1,2,4,6,207,4,-1,0,0,0
28,5,0,3,1,120,0,0,0,8,0,130,3,-1,0,0,0
42,7,0,3,1,1275,0,0,2,21,3,925,5,-1,0,0,1
31,8,0,1,1,-825,0,1,0,7,0,179,2,-1,0,0,0
38,0,0,1,1,61,0,0,0,28,0,170,5,-1,0,0,0
30,5,2,3,1,3343,1,1,2,1,4,235,1,-1,0,0,1
58,7,0,3,1,3342,1,1,2,5,6,344,5,-1,0,0,1
33,7,2,3,1,0,1,1,0,27,0,277,1,-1,0,0,0
38,7,0,3,1,676,1,1,2,15,0,59,3,-1,0,0,0
28,4,2,1,1,100,0,1,2,13,0,70,5,-1,0,0,0
45,7,1,3,1,2813,0,1,2,13,0,43,1,-1,0,0,0
59,10,0,1,1,2291,1,0,2,14,1,127,3,-1,0,0,0
60,10,0,1,1,0,1,1,2,5,5,143,3,-1,0,0,0
61,7,0,3,1,267,1,1,2,20,7,190,1,-1,0,0,1
27,7,2,3,0,0,0,1,0,19,0,352,1,-1,0,0,0
35,5,0,1,1,28,1,0,0,2,1,159,3,-1,0,0,0
49,6,0,1,1,0,1,1,2,30,7,551,1,-1,0,0,1
26,4,2,1,0,-454,1,0,2,18,1,652,2,-1,0,0,0
29,8,2,2,1,1584,1,1,2,6,9,245,1,-1,0,0,1
36,7,0,3,1,9,1,1,2,11,5,386,4,-1,0,0,1
34,2,0,3,1,0,1,1,2,18,5,148,1,84,2,1,1
21,8,2,1,1,1333,1,1,2,2,6,120,1,-1,0,0,0
42,7,0,3,1,1205,1,1,1,8,9,376,2,-1,0,0,1
59,7,0,2,1,3428,0,0,2,19,3,103,1,-1,0,0,0
52,3,0,1,1,659,1,1,2,28,2,390,4,93,1,3,1
25,1,2,1,1,509,1,1,2,5,10,418,1,-1,0,0,1
44,7,0,3,1,1058,1,1,2,11,10,188,3,-1,0,0,1
36,2,2,3,1,561,1,1,0,6,4,274,2,-1,0,0,0
53,7,0,3,1,1624,1,1,2,30,7,284,3,84,3,3,1
33,6,2,1,1,1221,0,1,0,23,0,245,1,-1,0,0,0
44,4,2,1,1,285,0,1,2,12,0,373,3,-1,0,0,0
64,10,0,2,1,34,1,1,2,26,5,244,2,-1,0,0,1
35,0,2,1,1,866,0,1,2,19,3,147,1,-1,0,0,0
32,5,2,3,1,0,0,1,2,6,0,767,1,-1,0,0,1
69,4,0,3,1,482,1,1,2,29,1,478,1,267,1,1,1
43,4,0,1,1,-754,0,0,2,9,1,727,3,-1,0,0,1
29,1,0,1,1,-28,0,1,0,12,0,393,1,-1,0,0,0
37,1,2,1,1,847,1,1,0,20,4,54,1,-1,0,0,0
45,4,0,3,1,-525,1,0,2,21,3,980,2,-1,0,0,1
43,7,0,3,1,175,0,1,2,17,7,129,4,337,1,2,0
43,4,2,3,1,1017,0,1,0,19,0,257,2,-1,0,0,0
44,1,1,0,1,-57,0,1,2,7,0,234,1,356,2,1,0
56,3,0,1,1,654,1,1,2,15,9,875,1,-1,0,0,1
43,1,0,0,1,3917,1,1,2,2,10,154,1,-1,0,0,1
43,7,0,3,1,1791,1,1,2,5,5,254,1,-1,0,0,1
29,1,2,3,1,455,1,1,1,21,7,403,1,-1,0,0,1
48,1,0,0,1,430,1,1,2,14,0,340,3,371,8,1,0
40,1,0,0,1,-66,0,1,0,6,0,288,1,-1,0,0,0
38,6,1,1,1,198,0,1,0,26,0,431,2,-1,0,0,1
56,7,1,3,1,442,1,1,0,28,0,77,3,-1,0,0,0
44,3,1,1,1,210,1,0,0,12,0,111,2,-1,0,0,0
48,1,0,0,1,51,1,0,1,9,1,76,1,-1,0,0,0
34,4,2,1,1,60,1,1,2,7,5,274,2,-1,0,0,0
45,6,1,1,1,0,0,1,2,17,3,102,1,-1,0,0,0
31,4,2,1,1,205,0,1,0,3,4,342,2,-1,0,0,0
45,1,2,0,1,116,1,1,0,13,7,122,1,-1,0,0,1
29,4,2,3,1,2325,1,1,2,2,6,125,1,-1,0,0,1
38,4,1,1,1,902,0,1,2,4,0,301,3,90,1,3,1
60,6,0,1,1,3735,1,1,2,22,10,248,1,90,10,3,1
31,7,2,3,1,165,1,0,2,8,5,523,2,-1,0,0,1
41,4,2,3,1,431,1,1,2,22,8,133,1,107,2,3,1
31,8,2,1,1,209,0,1,2,6,0,193,1,-1,0,0,0
43,7,0,3,1,1258,1,1,0,20,8,312,1,-1,0,0,1
50,7,0,3,1,2570,1,1,2,18,3,273,2,-1,0,0,0
34,3,2,1,1,313,0,1,2,14,1,634,3,-1,0,0,0
35,1,0,1,1,293,0,1,2,17,7,1017,1,325,1,2,1
59,9,2,1,1,3237,1,1,0,6,4,100,3,-1,0,0,0
25,1,2,1,1,543,0,1,2,15,0,302,1,-1,0,0,0
53,8,2,1,1,4,1,1,2,30,1,259,3,-1,0,0,0
51,3,1,1,1,9,1,1,0,18,4,371,2,-1,0,0,1
41,7,0,3,1,326,0,1,2,5,0,788,1,-1,0,0,1
39,3,0,1,1,2843,0,1,0,19,4,585,1,-1,0,0,1
44,1,0,0,1,134,0,1,2,7,0,378,1,-1,0,0,0
55,4,0,3,1,1320,1,1,2,28,1,340,1,91,2,3,1
60,2,0,2,1,491,1,1,2,14,5,503,4,-1,0,0,0
36,6,0,1,1,898,1,1,2,15,1,118,5,-1,0,0,0
33,0,2,1,1,278,1,1,2,1,6,563,5,-1,0,0,1
42,3,0,1,1,146,0,0,2,15,0,670,4,346,1,1,1
38,5,0,1,1,279,0,1,0,28,0,110,5,-1,0,0,0
40,0,0,3,1,3585,1,1,2,15,9,506,3,-1,0,0,1
46,7,0,3,1,699,1,1,2,2,6,241,1,-1,0,0,0
33,5,2,3,1,1049,1,1,2,4,0,126,4,-1,0,0,0
34,6,0,0,1,0,0,0,2,14,0,1020,1,-1,0,0,1
35,1,2,1,1,0,0,1,2,9,6,226,3,280,1,2,0
41,6,2,1,1,812,1,0,0,11,4,583,4,-1,0,0,1
29,7,2,3,1,1445,1,1,2,4,11,271,2,-1,0,0,1
30,4,1,1,1,789,0,1,2,12,0,356,1,-1,0,0,0
54,4,0,3,1,395,1,1,2,30,7,183,1,183,2,3,1
52,7,0,3,1,388,1,1,2,25,0,272,1,-1,0,0,1
43,0,0,0,1,2315,0,0,2,14,0,42,1,-1,0,0,0
33,7,0,3,1,23,0,0,2,6,6,150,1,-1,0,0,0
19,11,2,2,1,779,1,1,2,1,7,184,4,-1,0,0,1
34,7,0,3,1,443,1,1,2,18,4,235,3,-1,0,0,1
46,6,0,1,1,179,0,1,2,29,2,194,4,436,1,2,0
26,4,2,3,1,1066,1,1,2,15,7,200,1,-1,0,0,1
47,7,0,1,1,2892,1,1,0,17,4,556,1,-1,0,0,1
65,10,0,0,1,308,1,1,2,1,9,400,1,-1,0,0,1
53,7,0,3,1,75,1,1,2,20,5,216,2,-1,0,0,0
31,1,0,0,1,-199,0,0,1,12,0,149,5,299,10,1,0
70,10,0,0,1,3230,1,1,2,24,3,112,1,-1,0,0,0
31,1,0,1,1,0,0,1,0,10,5,97,1,782,1,2,1
50,7,0,3,1,-470,0,1,2,19,3,130,2,160,1,1,0
31,4,2,3,1,53,1,1,2,28,2,97,2,-1,0,0,0
22,3,2,1,1,344,0,1,2,18,0,347,1,-1,0,0,1
54,1,1,2,1,-473,0,1,2,14,0,239,1,351,2,1,0
49,1,0,0,1,2356,1,0,1,14,1,236,2,-1,0,0,0
31,4,0,1,1,2420,0,1,2,19,3,166,1,-1,0,0,0
32,4,2,2,1,317,0,1,0,21,0,394,2,-1,0,0,0
39,7,2,3,1,1234,1,1,1,29,1,64,4,-1,0,0,0
39,3,1,0,1,471,0,1,0,6,0,161,2,-1,0,0,0
38,7,0,3,1,1875,1,1,2,17,3,286,1,-1,0,0,0
32,6,0,1,1,57,1,0,2,22,1,50,2,-1,0,0,0
30,3,2,1,1,9,1,0,2,29,2,194,2,205,2,1,0
63,10,0,1,1,2030,1,1,2,6,7,61,6,-1,0,0,0
68,10,1,0,1,695,1,1,2,9,7,233,1,-1,0,0,1
45,4,0,1,1,1412,0,1,2,11,0,764,4,-1,0,0,0
23,11,2,1,1,151,0,1,0,9,0,97,1,-1,0,0,0
24,6,2,1,1,1052,1,1,2,30,7,354,1,-1,0,0,1
24,11,2,3,1,235,1,1,2,9,3,118,1,-1,0,0,1
39,3,0,1,1,733,1,1,0,16,4,83,4,-1,0,0,0
23,7,2,3,1,2605,0,1,0,7,0,278,6,-1,0,0,0
71,10,0,1,1,1712,1,1,2,11,6,660,1,-1,0,0,1
27,1,2,1,1,535,1,1,2,13,0,159,1,87,3,3,1
37,6,0,3,1,3913,0,1,2,27,7,124,1,-1,0,0,1
39,3,2,1,1,326,0,1,0,27,0,115,1,-1,0,0,0
36,6,1,1,1,-811,0,1,2,12,0,365,2,-1,0,0,1
25,11,2,1,1,331,1,1,1,26,5,170,4,-1,0,0,1
32,7,0,3,1,62,0,1,2,14,0,166,1,-1,0,0,0
25,11,2,1,1,1868,1,1,2,26,8,259,1,103,2,2,1
57,1,0,0,1,0,1,1,0,9,4,73,2,-1,0,0,0
39,3,1,1,0,-96,0,0,1,12,0,38,6,-1,0,0,0
27,1,2,1,0,-3,0,1,0,19,0,265,5,-1,0,0,0
43,2,0,1,1,-177,0,1,0,21,0,172,2,-1,0,0,0
